term_code,term,course_id,course_number,professor,total_students,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,A_count,B_count,C_count,D_count,F_count,avg_gpa
202002,Winter 2021,CIS 573,573,"Lowd, Daniel Baruch",13,1,3,4,2,1,2,0,0,0,0,0,0,0,8,5,0,0,0,3.523
202002,Winter 2021,CIS 621,621,"Wilson, Christopher",11,1,4,1,0,2,3,0,0,0,0,0,0,0,6,5,0,0,0,3.436
202003,Spring 2021,CIS 122,122,"Flores, Juan Jose",148,7,36,23,19,12,11,7,9,2,2,3,2,15,66,42,18,7,15,2.905
202003,Spring 2021,CIS 211,211,"Young, Michal Terry",100,4,55,3,6,9,3,0,11,0,0,2,0,7,62,18,11,2,7,3.26
202003,Spring 2021,CIS 212,212,"Sventek, Joseph Sherman",78,6,24,9,12,3,3,3,2,4,1,0,2,9,39,18,9,3,9,2.954
202003,Spring 2021,CIS 315,315,"Wilson, Christopher",57,2,10,7,9,12,1,2,6,4,0,0,0,4,19,22,12,0,4,2.907
202003,Spring 2021,CIS 322,322,"Shi, Honghui",31,12,7,2,2,0,0,1,1,0,2,1,0,3,21,2,2,3,3,3.158
202003,Spring 2021,CIS 330,330,"Choi, Jee Whan",53,7,10,3,7,6,3,5,5,1,1,1,0,4,20,16,11,2,4,2.902
202003,Spring 2021,CIS 410,410,"Wills, Eric David",55,5,29,9,8,3,0,1,0,0,0,0,0,0,43,11,1,0,0,3.764
202003,Spring 2021,CIS 415,415,"Malony, Allen",44,0,8,4,7,8,6,4,3,1,1,0,0,2,12,21,8,1,2,2.916
202003,Spring 2021,CIS 422,422,"Hornof, Anthony J",17,1,4,4,4,1,2,1,0,0,0,0,0,0,9,7,1,0,0,3.453
202003,Spring 2021,CIS 425,425,"Ariola, Zena",56,0,8,8,10,12,0,8,4,2,0,2,0,2,16,22,14,2,2,2.9
202003,Spring 2021,CIS 441,441,"Childs, Henry Roberts",29,2,12,7,3,0,1,0,0,0,0,0,0,4,21,4,0,0,4,3.259
202003,Spring 2021,CIS 472,472,"Nguyen, Thien Huu",24,2,12,6,2,1,0,0,0,0,0,0,0,1,20,3,0,0,1,3.658
202003,Spring 2021,CIS 510,510,"Fickas, Stephen F",8,5,0,1,1,1,0,0,0,0,0,0,0,0,6,2,0,0,0,3.75
202003,Spring 2021,CIS 630,630,"Durairajan, Ramakrishnan",11,0,3,1,1,4,1,0,0,0,0,0,1,0,4,6,0,1,0,3.127
202003,Spring 2021,CIS 670,670,"Lowd, Daniel Baruch",25,0,17,7,1,0,0,0,0,0,0,0,0,0,24,1,0,0,0,3.888
202004,Summer 2021,CIS 110,110,"Flores, Juan Jose",17,0,2,4,2,2,3,1,1,0,0,1,0,1,6,7,2,1,1,2.871
202004,Summer 2021,CIS 111,111,"Flores, Juan Jose",13,1,1,2,3,2,1,0,0,0,0,1,0,2,4,6,0,1,2,2.692
202004,Summer 2021,CIS 122,122,"Guzman Nateras, Luis Fernando",18,4,2,3,5,0,1,0,0,0,0,0,0,3,9,6,0,0,3,3.017
202004,Summer 2021,CIS 199,199,"Matthews, Kelli Irene",45,28,6,2,2,4,0,1,0,0,0,2,0,0,36,6,1,2,0,3.696
202004,Summer 2021,CIS 399,399,"Augustine, Charles Martel",16,0,1,1,2,4,1,1,0,2,0,1,0,3,2,7,3,1,3,2.231
202101,Fall 2021,CIS 102,102,"Li, Yingjiu",25,0,3,3,0,3,8,2,0,3,0,0,0,3,6,11,5,0,3,2.536
202101,Fall 2021,CIS 110,110,"Wilkins, David A",225,22,130,17,11,18,10,0,4,2,0,5,1,5,169,39,6,6,5,3.579
202101,Fall 2021,CIS 111,111,"Flores, Juan Jose",34,0,3,8,4,3,6,1,2,2,0,0,0,5,11,13,5,0,5,2.638
202101,Fall 2021,CIS 122,122,"Colbert, Phillip Dean",146,11,69,22,22,0,6,6,0,4,0,0,3,3,102,28,10,3,3,3.513
202101,Fall 2021,CIS 210,210,"Norris, Boyana Radenska",140,91,16,7,5,3,2,1,3,2,1,0,2,7,114,10,6,3,7,3.566
202101,Fall 2021,CIS 212,212,"Sventek, Joseph Sherman",94,14,22,14,7,12,10,2,3,2,1,0,1,6,50,29,7,2,6,3.169
202101,Fall 2021,CIS 313,313,"Lowd, Daniel Baruch",58,4,13,8,6,8,7,1,6,1,1,0,1,2,25,21,8,2,2,3.074
202101,Fall 2021,CIS 314,314,"Wills, Eric David",55,4,23,5,10,6,3,2,0,0,0,0,1,1,32,19,2,1,1,3.471
202101,Fall 2021,CIS 322,322,"Durairajan, Ramakrishnan",19,1,3,0,0,4,3,2,2,2,0,0,0,2,4,7,6,0,2,2.532
202101,Fall 2021,CIS 415,415,"Malony, Allen",44,0,8,6,5,15,4,1,3,1,0,1,0,0,14,24,5,1,0,3.125
202101,Fall 2021,CIS 422,422,"Flores, Juan Jose",30,1,9,10,4,5,0,0,0,0,0,0,0,1,20,9,0,0,1,3.507
202101,Fall 2021,CIS 425,425,"Ariola, Zena",42,7,4,4,6,5,0,0,4,2,0,5,0,5,15,11,6,5,5,2.619
202101,Fall 2021,CIS 431,431,"Choi, Jee Whan",11,0,1,4,2,1,2,0,1,0,0,0,0,0,5,5,1,0,0,3.255
202101,Fall 2021,CIS 432,432,"Li, Jun",21,0,3,0,2,3,6,2,1,4,0,0,0,0,3,11,7,0,0,2.724
202101,Fall 2021,CIS 443,443,"Hornof, Anthony J",14,2,2,1,0,3,2,3,0,1,0,0,0,0,5,5,4,0,0,3.05
202101,Fall 2021,CIS 451,451,"Wilson, Christopher",32,2,17,7,4,1,1,0,0,0,0,0,0,0,26,6,0,0,0,3.775
202101,Fall 2021,CIS 471,471,"Nguyen, Thanh Hong",28,0,5,7,8,5,1,2,0,0,0,0,0,0,12,14,2,0,0,3.379
202101,Fall 2021,CIS 571,571,"Nguyen, Thanh Hong",19,0,7,3,5,2,0,2,0,0,0,0,0,0,10,7,2,0,0,3.484
202102,Winter 2022,CIS 110,110,"Wilkins, David A",167,35,88,8,1,8,2,0,5,5,0,1,1,13,131,11,10,2,13,3.44
202102,Winter 2022,CIS 111,111,"Flores, Juan Jose",119,28,16,12,8,13,6,7,7,5,3,2,0,12,56,27,19,5,12,2.912
202102,Winter 2022,CIS 122,122,"Freeman Hennessy, Kathleen",92,2,15,7,5,16,7,8,11,6,0,8,0,7,24,28,25,8,7,2.564
202102,Winter 2022,CIS 210,210,"Flores, Juan Jose",116,42,26,9,11,9,5,1,1,2,0,1,0,9,77,25,4,1,9,3.369
202102,Winter 2022,CIS 211,211,"Norris, Boyana Radenska",105,23,36,9,8,11,8,1,5,0,0,0,0,4,68,27,6,0,4,3.453
202102,Winter 2022,CIS 313,313,"Nguyen, Thien Huu",63,4,17,10,15,7,5,4,1,0,0,0,0,0,31,27,5,0,0,3.432
202102,Winter 2022,CIS 314,314,"Wills, Eric David",66,3,16,16,10,7,3,2,3,1,0,0,0,5,35,20,6,0,5,3.176
202102,Winter 2022,CIS 315,315,"Jiao, Lei",52,2,3,7,3,8,10,9,3,4,0,1,2,0,12,21,16,3,0,2.744
202102,Winter 2022,CIS 330,330,"Choi, Jee Whan",46,2,7,7,5,5,5,2,6,1,1,1,1,3,16,15,9,3,3,2.787
202102,Winter 2022,CIS 333,333,"Li, Yingjiu",26,0,6,5,3,3,4,3,1,0,0,0,0,1,11,10,4,0,1,3.119
202102,Winter 2022,CIS 410,410,"Childs, Henry Roberts",42,4,9,4,9,10,2,2,0,1,0,0,0,1,17,21,3,0,1,3.29
202102,Winter 2022,CIS 413,413,"Wilson, Christopher",23,5,4,3,4,4,0,0,2,0,0,0,0,1,12,8,2,0,1,3.317
202102,Winter 2022,CIS 422,422,"Hornof, Anthony J",33,1,4,6,5,4,1,6,4,1,0,0,0,1,11,10,11,0,1,2.936
202102,Winter 2022,CIS 423,423,"Fickas, Stephen F",12,5,4,0,1,1,0,0,1,0,0,0,0,0,9,2,1,0,0,3.692
202102,Winter 2022,CIS 433,433,"Li, Jun",19,1,3,7,2,3,2,0,0,0,0,0,0,1,11,7,0,0,1,3.311
202102,Winter 2022,CIS 472,472,"Shi, Honghui",18,2,2,5,4,5,0,0,0,0,0,0,0,0,9,9,0,0,0,3.483
202102,Winter 2022,CIS 572,572,"Shi, Honghui",22,8,10,2,0,0,0,0,1,0,0,0,0,1,20,0,1,0,1,3.7
202102,Winter 2022,CIS 631,631,"Malony, Allen",14,0,4,3,3,3,0,0,0,0,0,1,0,0,7,6,0,1,0,3.357
202103,Spring 2022,CIS 110,110,"Flores, Juan Jose",108,0,3,5,14,10,24,14,8,6,5,3,3,13,8,48,28,11,13,2.236
202103,Spring 2022,CIS 111,111,"Flores, Juan Jose",82,4,6,12,0,11,8,5,9,5,1,3,0,18,22,19,19,4,18,2.211
202103,Spring 2022,CIS 122,122,"Freeman Hennessy, Kathleen",97,1,17,14,7,17,7,3,11,2,0,1,0,17,32,31,16,1,17,2.578
202103,Spring 2022,CIS 211,211,"Young, Michal Terry",75,6,20,6,5,11,1,0,7,6,0,6,0,7,32,17,13,6,7,2.781
202103,Spring 2022,CIS 212,212,"Childs, Henry Roberts",107,1,25,12,13,15,13,7,6,5,0,3,0,7,38,41,18,3,7,2.907
202103,Spring 2022,CIS 315,315,"Wilson, Christopher",55,6,9,3,4,9,6,1,8,2,0,1,0,6,18,19,11,1,6,2.731
202103,Spring 2022,CIS 330,330,"Choi, Jee Whan",56,6,3,2,2,10,6,6,3,8,2,2,1,5,11,18,17,5,5,2.409
202103,Spring 2022,CIS 410,410,"Nguyen, Thanh Hong",12,1,5,0,2,1,0,1,1,1,0,0,0,0,6,3,3,0,0,3.3
202103,Spring 2022,CIS 410,410,"Wills, Eric David",56,3,24,19,1,7,1,0,1,0,0,0,0,0,46,9,1,0,0,3.702
202103,Spring 2022,CIS 415,415,"Sventek, Joseph Sherman",41,5,13,5,5,2,4,2,3,1,0,0,0,1,23,11,6,0,1,3.32
202103,Spring 2022,CIS 422,422,"Hornof, Anthony J",23,2,0,1,2,3,3,5,1,0,0,1,0,5,3,8,6,1,5,2.17
202103,Spring 2022,CIS 425,425,"Ariola, Zena",66,2,5,9,14,12,5,5,2,2,0,1,0,9,16,31,9,1,9,2.68
202103,Spring 2022,CIS 436,436,"Li, Yingjiu",27,0,10,7,4,2,3,0,0,0,0,0,0,1,17,9,0,0,1,3.452
202103,Spring 2022,CIS 472,472,"Nguyen, Thien Huu",10,1,4,2,2,1,0,0,0,0,0,0,0,0,7,3,0,0,0,3.7
202103,Spring 2022,CIS 670,670,"Lowd, Daniel Baruch",30,0,12,8,4,1,1,0,1,0,0,0,0,3,20,6,1,0,3,3.283
202104,Summer 2022,CIS 111,111,"Colbert, Phillip Dean",53,3,12,8,5,10,2,5,3,0,0,2,0,3,23,17,8,2,3,3.038
202104,Summer 2022,CIS 122,122,"Hall, Jared Wayne",10,4,2,1,0,2,0,1,0,0,0,0,0,0,7,2,1,0,0,3.6
202201,Fall 2022,CS 102,102,"Li, Yingjiu",34,2,4,4,4,6,4,3,3,2,0,1,0,1,10,14,8,1,1,2.885
202201,Fall 2022,CS 110,110,"Flores, Juan Jose",148,2,30,23,21,16,20,11,6,7,1,2,1,8,55,57,24,4,8,2.957
202201,Fall 2022,CS 111,111,"Colbert, Phillip Dean",147,10,37,19,20,17,16,4,6,5,3,2,4,4,66,53,15,9,4,3.108
202201,Fall 2022,CS 122,122,"Freeman Hennessy, Kathleen",168,7,46,11,11,29,19,10,17,8,4,4,2,0,64,59,35,10,0,3.027
202201,Fall 2022,CS 210,210,"Young, Michal Terry",170,7,23,6,11,17,46,9,16,23,0,2,0,10,36,74,48,2,10,2.632
202201,Fall 2022,CS 212,212,"Childs, Henry Roberts",100,5,29,7,16,16,11,3,2,3,1,1,1,5,41,43,8,3,5,3.114
202201,Fall 2022,CS 313,313,"Lowd, Daniel Baruch",76,2,8,12,12,12,10,9,3,4,1,0,0,3,22,34,16,1,3,2.918
202201,Fall 2022,CS 314,314,"Wills, Eric David",82,16,34,11,5,9,0,2,1,1,0,1,0,2,61,14,4,1,2,3.579
202201,Fall 2022,CS 415,415,"Sventek, Joseph Sherman",34,1,8,4,4,8,2,0,2,3,0,0,0,2,13,14,5,0,2,3.015
202201,Fall 2022,CS 422,422,"Flores, Juan Jose",27,0,4,3,3,5,4,3,5,0,0,0,0,0,7,12,8,0,0,2.952
202201,Fall 2022,CS 425,425,"Ariola, Zena",45,3,6,6,10,10,7,0,0,1,0,0,0,2,15,27,1,0,2,3.151
202201,Fall 2022,CS 432,432,"Durairajan, Ramakrishnan",23,1,2,4,2,3,2,2,3,0,0,0,0,4,7,7,5,0,4,2.539
202201,Fall 2022,CS 443,443,"Hornof, Anthony J",16,0,2,2,1,2,2,3,1,0,0,2,0,1,4,5,4,2,1,2.562
202201,Fall 2022,CS 471,471,"Nguyen, Thanh Hong",28,0,5,9,5,7,1,0,0,0,1,0,0,0,14,13,0,1,0,3.386
202201,Fall 2022,CS 571,571,"Nguyen, Thanh Hong",11,0,4,4,2,1,0,0,0,0,0,0,0,0,8,3,0,0,0,3.673
202201,Fall 2022,CS 607,607,"Childs, Henry Roberts",12,0,6,1,1,0,1,0,1,0,0,0,0,2,7,2,1,0,2,2.975
202201,Fall 2022,CS 621,621,"Wilson, Christopher",23,1,8,3,5,3,2,0,0,0,0,0,0,1,12,10,0,0,1,3.391
202202,Winter 2023,CS 110,110,"Wilkins, David A",213,21,79,52,13,15,8,4,3,4,2,1,0,11,152,36,11,3,11,3.415
202202,Winter 2023,CS 111,111,"Flores, Juan Jose",135,8,14,19,13,23,12,16,10,4,3,2,2,9,41,48,30,7,9,2.767
202202,Winter 2023,CS 122,122,"Colbert, Phillip Dean",126,32,42,21,6,7,8,2,2,2,0,1,0,3,95,21,6,1,3,3.564
202202,Winter 2023,CS 210,210,"Flores, Juan Jose",162,52,37,20,18,13,7,6,3,0,0,0,0,6,109,38,9,0,6,3.501
202202,Winter 2023,CS 211,211,"Young, Michal Terry",135,9,39,8,13,10,20,0,10,10,0,10,0,6,56,43,20,10,6,2.93
202202,Winter 2023,CS 313,313,"Nguyen, Thien Huu",47,2,15,12,6,6,4,0,1,1,0,0,0,0,29,16,2,0,0,3.504
202202,Winter 2023,CS 314,314,"Wills, Eric David",75,5,27,17,11,10,0,3,0,1,0,0,0,1,49,21,4,0,1,3.544
202202,Winter 2023,CS 315,315,"Jiao, Lei",51,1,4,1,9,5,11,9,5,2,2,1,0,1,6,25,16,3,1,2.663
202202,Winter 2023,CS 322,322,"Shi, Honghui",32,8,10,3,5,2,2,1,0,0,0,0,0,1,21,9,1,0,1,3.541
202202,Winter 2023,CS 330,330,"Dario, Anthony Richard",71,5,10,12,7,12,7,2,9,1,1,3,0,2,27,26,12,4,2,2.972
202202,Winter 2023,CS 333,333,"Li, Yingjiu",37,0,5,13,5,8,3,1,0,1,0,0,0,1,18,16,2,0,1,3.262
202202,Winter 2023,CS 422,422,"Hornof, Anthony J",29,2,5,5,4,5,4,3,0,0,0,1,0,0,12,13,3,1,0,3.221
202202,Winter 2023,CS 441,441,"Childs, Henry Roberts",43,8,22,2,3,4,0,0,0,2,0,1,0,1,32,7,2,1,1,3.574
202202,Winter 2023,CS 451,451,"Wilson, Christopher",57,1,39,4,3,6,3,0,0,0,0,1,0,0,44,12,0,1,0,3.716
202202,Winter 2023,CS 472,472,"Shi, Honghui",27,8,10,2,1,2,1,1,0,0,0,0,0,2,20,4,1,0,2,3.47
202202,Winter 2023,CS 541,541,"Childs, Henry Roberts",11,4,3,1,1,1,0,0,0,0,0,1,0,0,8,2,0,1,0,3.545
202202,Winter 2023,CS 551,551,"Wilson, Christopher",17,1,11,0,2,3,0,0,0,0,0,0,0,0,12,5,0,0,0,3.741
202202,Winter 2023,CS 632,632,"Durairajan, Ramakrishnan",10,2,1,1,3,0,0,0,2,0,0,0,0,1,4,3,2,0,1,2.96
202202,Winter 2023,CS 670,670,"Lowd, Daniel Baruch",14,0,6,3,3,0,0,0,0,0,0,0,0,2,9,3,0,0,2,3.214
202203,Spring 2023,CS 110,110,"Wilkins, David A",188,45,64,25,13,17,10,4,3,2,0,1,2,2,134,40,9,3,2,3.566
202203,Spring 2023,CS 111,111,"Hennessy, Michael Shane",127,14,32,9,5,25,3,3,18,7,0,2,1,8,55,33,28,3,8,2.948
202203,Spring 2023,CS 122,122,"Freeman Hennessy, Kathleen",116,3,23,6,6,29,5,7,10,4,6,5,1,11,32,40,21,12,11,2.611
202203,Spring 2023,CS 211,211,"Flores, Juan Jose",140,2,22,17,24,32,18,10,6,3,1,1,0,4,41,74,19,2,4,3.036
202203,Spring 2023,CS 212,212,"Colbert, Phillip Dean",112,10,30,13,10,6,17,3,9,5,0,0,0,9,53,33,17,0,9,3.021
202203,Spring 2023,CS 315,315,"Jiao, Lei",60,2,4,6,7,9,10,6,4,5,3,0,1,3,12,26,15,4,3,2.637
202203,Spring 2023,CS 330,330,"McLaughlin, Joseph Clevenger",83,14,12,13,16,8,12,4,3,1,0,0,0,0,39,36,8,0,0,3.352
202203,Spring 2023,CS 410,410,"Wills, Eric David",59,3,40,11,2,2,1,0,0,0,0,0,0,0,54,5,0,0,0,3.864
202203,Spring 2023,CS 413,413,"Wilson, Christopher",24,2,8,3,4,6,1,0,0,0,0,0,0,0,13,11,0,0,0,3.542
202203,Spring 2023,CS 415,415,"Sventek, Joseph Sherman",61,18,12,7,4,0,7,2,5,3,0,0,0,3,37,11,10,0,3,3.241
202203,Spring 2023,CS 422,422,"Flores, Juan Jose",30,0,3,0,12,8,4,2,0,0,0,0,0,1,3,24,2,0,1,3.033
202203,Spring 2023,CS 425,425,"Ariola, Zena",45,0,7,8,7,12,0,3,4,1,0,1,0,2,15,19,8,1,2,2.984
202203,Spring 2023,CS 433,433,"Li, Yingjiu",19,0,5,11,1,0,2,0,0,0,0,0,0,0,16,3,0,0,0,3.653
202203,Spring 2023,CS 472,472,"Nguyen, Thien Huu",18,1,0,4,5,4,1,1,1,0,0,0,0,1,5,10,2,0,1,3.017
202203,Spring 2023,CS 513,513,"Wilson, Christopher",9,3,1,1,1,2,1,0,0,0,0,0,0,0,5,4,0,0,0,3.522
202203,Spring 2023,CS 630,630,"Durairajan, Ramakrishnan",20,3,4,4,2,5,0,0,0,0,0,1,0,1,11,7,0,1,1,3.27
202204,Summer 2023,CS 110,110,"Flores, Juan Jose",26,0,0,3,3,4,1,2,3,0,1,4,0,5,3,8,5,5,5,1.985
202204,Summer 2023,CS 111,111,"Stewart, Lindy M",37,10,16,0,2,4,0,2,2,0,0,0,0,1,26,6,4,0,1,3.546
202204,Summer 2023,CS 122,122,"Colbert, Phillip Dean",26,3,2,3,3,5,0,1,2,2,0,0,0,5,8,8,5,0,5,2.527
202204,Summer 2023,CS 399,399,"Miller, Dennis R",22,11,5,0,4,0,2,0,0,0,0,0,0,0,16,6,0,0,0,3.755
202301,Fall 2023,CS 102,102,"Li, Yingjiu",83,5,9,27,13,9,13,5,2,0,0,0,0,0,41,35,7,0,0,3.33
202301,Fall 2023,CS 110,110,"Wilkins, David A",195,47,61,32,23,16,10,2,1,3,0,0,0,0,140,49,6,0,0,3.656
202301,Fall 2023,CS 111,111,"Flores, Juan Jose",61,1,3,2,2,9,7,7,10,7,1,7,0,5,6,18,24,8,5,2.167
202301,Fall 2023,CS 122,122,"Colbert, Phillip Dean",185,28,80,26,22,10,6,3,3,3,1,0,0,3,134,38,9,1,3,3.602
202301,Fall 2023,CS 210,210,"Young, Michal Terry",166,8,37,3,16,27,12,11,30,13,0,9,0,0,48,55,54,9,0,2.854
202301,Fall 2023,CS 212,212,"Childs, Henry Roberts",138,3,32,13,25,14,14,9,8,7,7,2,1,3,48,53,24,10,3,2.977
202301,Fall 2023,CS 313,313,"Lowd, Daniel Baruch",75,4,11,7,7,11,6,9,10,6,0,0,0,4,22,24,25,0,4,2.788
202301,Fall 2023,CS 314,314,"Wills, Eric David",85,4,26,18,14,9,5,1,1,2,0,1,0,4,48,28,4,1,4,3.318
202301,Fall 2023,CS 322,322,"Hassani, Ali",30,6,7,3,4,2,2,0,2,1,1,0,1,1,16,8,3,2,1,3.18
202301,Fall 2023,CS 415,415,"Malony, Allen",58,0,5,6,7,14,6,3,11,3,0,1,0,2,11,27,17,1,2,2.733
202301,Fall 2023,CS 420,420,"Wilson, Christopher",13,0,5,1,3,2,1,0,0,0,0,0,0,1,6,6,0,0,1,3.254
202301,Fall 2023,CS 422,422,"Flores, Juan Jose",27,1,3,5,8,2,2,1,3,2,0,0,0,0,9,12,6,0,0,3.111
202301,Fall 2023,CS 425,425,"Antoy, Sergio",37,9,5,4,0,5,4,1,0,3,0,3,0,3,18,9,4,3,3,2.892
202301,Fall 2023,CS 431,431,"Choi, Jee Whan",15,0,2,2,1,3,3,0,2,0,0,0,0,2,4,7,2,0,2,2.653
202301,Fall 2023,CS 432,432,"Li, Jun",35,0,3,10,5,5,3,5,2,0,1,0,1,0,13,13,7,2,0,3.031
202301,Fall 2023,CS 443,443,"Hornof, Anthony J",12,0,3,4,1,1,1,0,2,0,0,0,0,0,7,3,2,0,0,3.317
202301,Fall 2023,CS 471,471,"Nguyen, Thanh Hong",24,0,8,7,2,5,2,0,0,0,0,0,0,0,15,9,0,0,0,3.538
202301,Fall 2023,CS 531,531,"Choi, Jee Whan",10,2,2,2,2,0,1,1,0,0,0,0,0,0,6,3,1,0,0,3.5
202301,Fall 2023,CS 532,532,"Li, Jun",12,3,2,1,2,3,0,1,0,0,0,0,0,0,6,5,1,0,0,3.467
202301,Fall 2023,CS 621,621,"Jiao, Lei",12,5,3,3,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,3.867
202302,Winter 2024,CS 102,102,"Carrere, Daniel Austin",87,16,17,19,9,7,7,1,1,1,2,0,0,7,52,23,3,2,7,3.224
202302,Winter 2024,CS 110,110,"Childs, Henry Roberts",175,8,41,22,26,25,15,9,11,3,3,3,3,6,71,66,23,9,6,3.06
202302,Winter 2024,CS 111,111,"Colbert, Phillip Dean",271,26,88,57,27,13,11,7,12,8,0,5,1,16,171,51,27,6,16,3.262
202302,Winter 2024,CS 122,122,"Stewart, Lindy M",91,32,36,0,0,10,0,0,5,0,0,1,0,7,68,10,5,1,7,3.44
202302,Winter 2024,CS 210,210,"Flores, Juan Jose",153,6,14,14,27,32,23,15,9,3,2,2,1,5,34,82,27,5,5,2.888
202302,Winter 2024,CS 211,211,"Young, Michal Terry",139,7,50,5,5,27,18,0,15,8,0,4,0,0,62,50,23,4,0,3.167
202302,Winter 2024,CS 313,313,"Nguyen, Thien Huu",69,12,24,18,7,7,1,0,0,0,0,0,0,0,54,15,0,0,0,3.73
202302,Winter 2024,CS 314,314,"Wills, Eric David",83,8,31,16,15,9,4,0,0,0,0,0,0,0,55,28,0,0,0,3.645
202302,Winter 2024,CS 315,315,"Jiao, Lei",70,3,10,5,5,9,11,12,8,4,1,1,1,0,18,25,24,3,0,2.816
202302,Winter 2024,CS 330,330,"Choi, Jee Whan",48,3,11,4,3,8,2,7,2,1,0,1,2,4,18,13,10,3,4,2.798
202302,Winter 2024,CS 333,333,"Li, Yingjiu",50,3,11,10,6,5,6,5,1,1,1,0,0,1,24,17,7,1,1,3.21
202302,Winter 2024,CS 399,399,"Johnson, Annaliese Hope",10,3,3,1,0,0,0,1,0,0,0,0,0,2,7,0,1,0,2,3.0
202302,Winter 2024,CS 410,410,"Carrere, Daniel Austin",20,3,6,3,7,0,0,0,0,0,0,0,0,1,12,7,0,0,1,3.51
202302,Winter 2024,CS 410,410,"Erickson, Brittany Angela",12,0,3,4,2,1,1,0,1,0,0,0,0,0,7,4,1,0,0,3.425
202302,Winter 2024,CS 422,422,"Hornof, Anthony J",32,2,3,4,5,9,7,1,1,0,0,0,0,0,9,21,2,0,0,3.172
202302,Winter 2024,CS 429,429,"Flores, Juan Jose",17,0,5,6,4,1,0,1,0,0,0,0,0,0,11,5,1,0,0,3.571
202302,Winter 2024,CS 433,433,"Li, Jun",44,0,15,19,5,3,1,0,1,0,0,0,0,0,34,9,1,0,0,3.648
202302,Winter 2024,CS 533,533,"Li, Jun",18,1,7,9,1,0,0,0,0,0,0,0,0,0,17,1,0,0,0,3.811
202302,Winter 2024,CS 631,631,"Malony, Allen",20,0,8,5,2,4,0,0,1,0,0,0,0,0,13,6,1,0,0,3.555
202303,Spring 2024,CS 102,102,"Carrere, Daniel Austin",93,23,22,17,9,5,4,1,3,2,0,0,1,6,62,18,6,1,6,3.342
202303,Spring 2024,CS 110,110,"Flores, Juan Jose",50,1,8,7,7,11,2,4,4,3,1,2,0,0,16,20,11,3,0,2.98
202303,Spring 2024,CS 110,110,"Hall, Jared Wayne",146,49,61,11,4,6,1,1,5,0,0,1,2,5,121,11,6,3,5,3.625
202303,Spring 2024,CS 110,110,"Wilkins, David A",17,3,11,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3.947
202303,Spring 2024,CS 111,111,"Stewart, Lindy M",131,26,65,0,1,25,0,0,8,0,0,2,0,4,91,26,8,2,4,3.514
202303,Spring 2024,CS 122,122,"Freeman Hennessy, Kathleen",83,3,6,7,4,17,9,4,14,3,1,2,2,11,16,30,21,5,11,2.378
202303,Spring 2024,CS 211,211,"Flores, Juan Jose",131,5,7,15,12,23,20,13,11,6,3,5,2,9,27,55,30,10,9,2.584
202303,Spring 2024,CS 212,212,"Childs, Henry Roberts",123,7,29,11,13,16,16,9,2,9,2,0,1,8,47,45,20,3,8,2.944
202303,Spring 2024,CS 315,315,"Jiao, Lei",59,9,3,20,6,15,4,2,0,0,0,0,0,0,32,25,2,0,0,3.427
202303,Spring 2024,CS 322,322,"Durairajan, Ramakrishnan",44,0,5,2,8,4,10,7,3,2,1,1,1,0,7,22,12,3,0,2.757
202303,Spring 2024,CS 330,330,"Choi, Jee Whan",75,1,14,14,9,9,7,10,4,2,0,0,0,5,29,25,16,0,5,2.957
202303,Spring 2024,CS 410,410,"Wills, Eric David",56,8,35,7,5,0,1,0,0,0,0,0,0,0,50,6,0,0,0,3.877
202303,Spring 2024,CS 415,415,"Malony, Allen",45,0,6,4,5,10,9,6,3,1,0,0,0,1,10,24,10,0,1,2.913
202303,Spring 2024,CS 422,422,"Hornof, Anthony J",29,2,3,5,4,4,6,2,3,0,0,0,0,0,10,14,5,0,0,3.121
202303,Spring 2024,CS 425,425,"Antoy, Sergio",71,10,9,4,10,7,4,4,7,12,0,3,1,0,23,21,23,4,0,2.858
202303,Spring 2024,CS 436,436,"Li, Yingjiu",14,0,1,3,3,2,1,1,1,2,0,0,0,0,4,6,4,0,0,2.957
202303,Spring 2024,CS 451,451,"Wilson, Christopher",31,4,10,2,4,8,2,1,0,0,0,0,0,0,16,14,1,0,0,3.494
202303,Spring 2024,CS 472,472,"Nguyen, Thien Huu",30,7,5,5,2,7,1,2,1,0,0,0,0,0,17,10,3,0,0,3.447
202303,Spring 2024,CS 572,572,"Nguyen, Thien Huu",9,3,3,0,0,2,1,0,0,0,0,0,0,0,6,3,0,0,0,3.633
202303,Spring 2024,CS 670,670,"Lowd, Daniel Baruch",21,0,9,3,3,4,2,0,0,0,0,0,0,0,12,9,0,0,0,3.543
202304,Summer 2024,CS 102,102,"Carrere, Daniel Austin",18,10,1,4,0,0,0,2,0,0,0,0,1,0,15,0,2,1,0,3.561
202304,Summer 2024,CS 110,110,"Flores, Juan Jose",11,1,2,3,0,0,1,2,0,1,0,0,0,1,6,1,3,0,1,2.918
202304,Summer 2024,CS 111,111,"Stewart, Lindy M",41,11,15,0,3,3,0,0,1,0,1,0,0,7,26,6,1,1,7,3.078
202304,Summer 2024,CS 122,122,"Schwartz, Samuel David",31,7,7,8,1,1,3,2,0,0,0,0,0,2,22,5,2,0,2,3.374
